CustomerID,timestamp,test,price,convert
58,3/8/2015 13:27,0,407.62,0
59,3/6/2015 9:19,1,420.23,0
60,5/21/2015 12:43,0,407.62,0
61,5/10/2015 10:08,0,407.62,0
62,5/9/2015 22:06,1,420.23,0
63,4/16/2015 11:57,1,420.23,0
64,5/17/2015 22:39,1,420.23,0
65,5/10/2015 7:55,1,420.23,0
66,4/28/2015 1:12,1,420.23,0
67,5/7/2015 1:08,1,420.23,0
68,3/8/2015 9:29,0,407.62,0
69,5/30/2015 14:32,0,407.62,0
70,5/7/2015 13:56,0,407.62,0
71,3/20/2015 17:11,0,407.62,0
72,3/8/2015 11:02,0,407.62,0
73,5/10/2015 15:28,1,420.23,0
74,3/16/2015 0:46,1,420.23,0
75,5/23/2015 10:52,1,420.23,0
76,5/8/2015 10:10,1,420.23,0
77,5/29/2015 18:43,0,407.62,0
78,5/5/2015 8:56,0,407.62,0
79,5/8/2015 10:57,0,407.62,1
80,3/5/2015 9:10,0,407.62,0
81,4/16/2015 10:12,0,407.62,0
82,5/28/2015 9:10,0,407.62,0
83,5/15/2015 10:17,0,407.62,0
84,3/13/2015 11:54,1,420.23,0
85,5/22/2015 16:47,1,420.23,0
86,4/17/2015 8:42,1,420.23,0
87,4/28/2015 17:21,1,420.23,0
88,5/8/2015 8:13,0,407.62,0
89,5/14/2015 10:14,0,407.62,0
90,3/28/2015 17:58,1,420.23,0
91,5/1/2015 21:34,1,420.23,0
92,5/10/2015 8:44,0,407.62,0
93,5/7/2015 10:11,0,407.62,0
94,4/17/2015 5:06,1,420.23,0
95,5/1/2015 22:14,0,407.62,0
96,3/13/2015 14:35,0,407.62,0
97,5/14/2015 8:42,0,407.62,0
98,4/17/2015 7:04,1,420.23,0
99,5/17/2015 11:15,0,407.62,0
100,4/5/2015 18:48,0,407.62,0
101,3/28/2015 8:21,1,420.23,0
102,3/24/2015 9:44,1,420.23,0
103,3/11/2015 15:51,1,420.23,0
104,5/21/2015 17:43,1,420.23,0
105,42118.50023,0,407.62,0
106,4/25/2015 15:32,1,420.23,0
107,5/1/2015 14:30,0,407.62,0
108,5/17/2015 10:40,0,407.62,1
109,3/7/2015 10:10,0,407.62,0
110,4/22/2015 12:46,0,407.62,0
111,3/25/2015 13:27,0,407.62,0
112,3/13/2015 13:32,0,407.62,0
113,3/13/2015 11:09,1,420.23,0
114,3/8/2015 12:21,0,407.62,0
115,3/28/2015 13:30,0,407.62,0
116,5/28/2015 14:37,0,407.62,0
117,5/9/2015 9:28,0,407.62,0
118,3/13/2015 14:52,1,420.23,0
119,3/6/2015 17:21,0,407.62,0
120,5/8/2015 15:34,0,407.62,0
121,4/28/2015 11:16,0,407.62,0
122,42077.54169,0,407.62,0
123,5/4/2015 0:45,0,407.62,0
124,4/18/2015 15:13,1,420.23,0
125,3/30/2015 5:02,1,420.23,0
126,3/20/2015 12:38,1,420.23,0
127,4/10/2015 12:49,1,420.23,0
128,4/17/2015 9:24,0,407.62,0
129,5/29/2015 16:51,0,407.62,0
130,4/29/2015 8:15,0,407.62,0
131,4/23/2015 17:40,1,420.23,0
132,3/19/2015 17:27,1,420.23,0
133,4/25/2015 17:06,0,407.62,0
134,5/2/2015 17:12,1,420.23,0
135,4/12/2015 13:37,0,407.62,0
136,5/23/2015 18:08,0,407.62,0
137,3/14/2015 5:31,0,407.62,0
138,3/6/2015 16:22,0,407.62,0
139,3/23/2015 3:24,1,420.23,0
140,3/25/2015 22:06,1,420.23,0
141,4/19/2015 11:59,1,420.23,0
142,5/3/2015 3:42,0,407.62,0
143,4/2/2015 9:52,0,407.62,0
144,5/29/2015 13:28,0,407.62,0
145,5/24/2015 11:46,1,420.23,0
146,5/12/2015 12:12,0,407.62,0
147,3/21/2015 10:23,1,420.23,0
148,3/23/2015 8:38,1,420.23,0
149,4/3/2015 17:23,1,420.23,0
150,5/9/2015 18:20,0,407.62,0
151,3/5/2015 10:03,0,407.62,0
152,4/23/2015 19:38,0,407.62,0
153,3/11/2015 12:19,1,420.23,0
154,3/26/2015 12:18,0,407.62,0
155,4/11/2015 12:18,1,420.23,0
156,4/6/2015 11:07,1,420.23,0
157,3/4/2015 11:24,0,407.62,0
158,3/21/2015 11:55,1,420.23,0
159,3/7/2015 8:57,1,420.23,0
160,3/6/2015 11:12,1,420.23,0
161,5/16/2015 10:17,1,420.23,0
162,5/17/2015 15:34,0,407.62,0
163,3/14/2015 23:40,0,407.62,0
164,3/13/2015 19:52,1,420.23,0
165,4/4/2015 10:39,0,407.62,0
166,3/4/2015 0:49,1,420.23,0
167,3/25/2015 8:57,1,420.23,0
168,3/15/2015 12:31,1,420.23,0
169,5/30/2015 16:46,1,420.23,0
170,4/10/2015 19:10,0,407.62,0
171,3/15/2015 11:27,0,407.62,0
172,3/8/2015 15:04,0,407.62,0
173,3/12/2015 19:12,0,407.62,0
174,5/23/2015 18:29,0,407.62,0
175,3/27/2015 11:25,0,407.62,0
176,4/10/2015 5:30,1,420.23,0
177,4/12/2015 17:10,1,420.23,0
178,4/10/2015 16:44,0,407.62,0
179,3/8/2015 15:09,1,420.23,0
180,4/17/2015 9:01,0,407.62,0
181,5/3/2015 9:43,1,420.23,0
182,4/23/2015 10:47,0,407.62,0
183,3/24/2015 18:22,0,407.62,0
184,5/31/2015 21:43,0,407.62,0
185,4/5/2015 11:40,0,407.62,0
186,5/12/2015 13:46,1,420.23,0
187,3/28/2015 14:48,0,407.62,0
188,3/7/2015 14:22,0,407.62,0
189,4/3/2015 10:43,0,407.62,0
190,3/21/2015 14:56,1,420.23,0
191,5/17/2015 21:02,0,407.62,0
192,5/23/2015 10:54,1,420.23,0
193,4/11/2015 11:21,1,420.23,0
194,4/18/2015 11:14,1,420.23,0
195,5/21/2015 16:19,0,407.62,0
196,4/24/2015 16:31,0,407.62,0
197,3/23/2015 8:25,0,407.62,0
198,3/18/2015 11:19,0,407.62,0
199,5/2/2015 9:38,0,407.62,0
200,3/6/2015 10:57,1,420.23,0
201,4/22/2015 11:07,1,420.23,0
202,3/30/2015 8:14,0,407.62,0
203,5/3/2015 16:27,1,420.23,0
204,3/6/2015 16:13,0,407.62,0
205,3/15/2015 8:01,1,420.23,0
206,5/28/2015 15:12,1,420.23,0
207,3/14/2015 4:46,1,420.23,0
208,3/10/2015 10:17,0,407.62,0
209,5/15/2015 23:32,0,407.62,0
210,4/30/2015 12:33,0,407.62,0
211,5/29/2015 11:12,0,407.62,0
212,4/14/2015 11:31,1,420.23,0
213,5/29/2015 12:41,0,407.62,0
214,3/2/2015 15:25,0,407.62,0
215,4/24/2015 14:48,0,407.62,0
216,3/9/2015 10:58,0,407.62,0
217,3/19/2015 12:06,0,407.62,0
218,5/10/2015 11:15,0,407.62,0
219,4/10/2015 20:15,0,407.62,0
220,3/13/2015 7:29,0,407.62,0
221,4/10/2015 16:59,1,420.23,0
222,5/22/2015 10:18,0,407.62,0
223,3/28/2015 11:01,1,420.23,0
224,3/30/2015 5:58,1,420.23,0
225,3/14/2015 13:14,1,420.23,0
226,4/9/2015 10:37,0,407.62,0
227,3/27/2015 18:55,1,420.23,0
228,5/25/2015 9:17,0,407.62,0
229,3/11/2015 5:51,0,407.62,0
230,5/28/2015 22:03,0,407.62,0
231,5/19/2015 5:37,1,420.23,0
232,3/6/2015 9:40,0,407.62,0
233,4/11/2015 12:23,0,407.62,0
234,4/3/2015 12:27,0,407.62,0
235,3/14/2015 3:59,0,407.62,0
236,3/26/2015 2:14,0,407.62,0
237,4/7/2015 16:15,0,407.62,0
238,5/14/2015 3:43,0,407.62,0
239,4/25/2015 0:08,0,407.62,0
240,5/22/2015 8:54,0,407.62,0
241,5/7/2015 23:02,1,420.23,0
242,5/2/2015 13:57,1,420.23,0
243,3/6/2015 10:11,0,407.62,0
244,4/28/2015 10:27,0,407.62,0
245,5/30/2015 12:16,0,407.62,0
246,5/1/2015 10:20,0,407.62,0
247,3/12/2015 13:05,1,420.23,0
248,4/28/2015 4:28,0,407.62,0
249,4/2/2015 7:36,0,407.62,0
250,5/30/2015 13:37,0,407.62,0
251,4/12/2015 11:35,0,407.62,0
252,4/28/2015 18:51,0,407.62,0
253,5/10/2015 12:09,0,407.62,0
254,5/17/2015 23:53,0,407.62,0
255,4/10/2015 10:57,0,407.62,0
256,3/28/2015 5:16,0,407.62,0
257,5/24/2015 2:07,0,407.62,0
258,3/23/2015 2:35,0,407.62,0
259,5/13/2015 8:07,0,407.62,0
260,4/24/2015 13:39,0,407.62,0
261,5/14/2015 11:05,1,420.23,0
262,5/10/2015 18:41,1,420.23,0
263,4/5/2015 5:57,1,420.23,0
264,5/3/2015 0:24,1,420.23,0
265,3/10/2015 1:16,0,407.62,0
266,5/30/2015 15:46,0,407.62,0
267,5/13/2015 20:56,1,420.23,0
268,5/9/2015 6:25,0,407.62,0
269,3/21/2015 10:37,0,407.62,0
270,4/17/2015 10:02,1,420.23,0
271,5/1/2015 15:03,0,407.62,0
272,3/20/2015 1:08,0,407.62,0
273,3/8/2015 21:02,1,420.23,0
274,4/10/2015 5:51,1,420.23,0
275,5/8/2015 10:25,1,420.23,0
276,4/3/2015 11:55,0,407.62,0
277,5/7/2015 18:54,0,407.62,0
278,3/30/2015 15:52,1,420.23,0
279,42098.1,1,420.23,0
280,3/7/2015 23:59,0,407.62,0
281,4/26/2015 17:36,0,407.62,0
282,5/12/2015 20:49,0,407.62,0
283,42135.54228,1,420.23,0
284,4/16/2015 5:46,0,407.62,0
285,4/10/2015 0:37,1,420.23,0
286,5/7/2015 12:10,1,420.23,0
287,5/22/2015 16:21,0,407.62,0
288,42120.50051,0,407.62,0
289,5/15/2015 12:25,0,407.62,0
290,5/2/2015 13:20,0,407.62,0
291,4/10/2015 22:03,0,407.62,0
292,4/10/2015 11:15,0,407.62,0
293,3/27/2015 15:13,0,407.62,0
294,3/3/2015 11:14,1,420.23,0
295,3/22/2015 17:59,0,407.62,0
296,5/31/2015 15:54,0,407.62,1
297,4/15/2015 17:15,1,420.23,0
298,4/19/2015 11:20,0,407.62,0
299,5/15/2015 10:48,1,420.23,0
300,3/6/2015 17:29,0,407.62,0
301,5/1/2015 12:59,0,407.62,0
302,4/11/2015 0:04,0,407.62,0
303,5/1/2015 15:07,0,407.62,0
304,3/2/2015 9:51,0,407.62,0
305,4/3/2015 22:33,0,407.62,0
306,4/4/2015 23:02,0,407.62,0
307,4/17/2015 16:49,0,407.62,0
308,3/16/2015 10:31,0,407.62,0
309,3/15/2015 12:09,0,407.62,0
310,3/20/2015 2:20,0,407.62,0
311,4/11/2015 1:34,0,407.62,0
312,5/29/2015 1:21,0,407.62,0
313,3/8/2015 16:46,1,420.23,0
314,4/17/2015 9:31,0,407.62,0
315,5/15/2015 12:42,0,407.62,0
316,3/7/2015 11:02,1,420.23,0
317,4/10/2015 11:33,0,407.62,0
318,5/3/2015 13:48,1,420.23,0
319,3/20/2015 9:41,1,420.23,0
320,5/22/2015 10:21,0,407.62,0
321,4/3/2015 17:59,1,420.23,0
322,5/2/2015 12:04,1,420.23,0
323,3/15/2015 10:49,1,420.23,0
324,3/31/2015 0:10,0,407.62,0
325,4/24/2015 4:24,0,407.62,0
326,4/10/2015 19:01,1,420.23,0
327,4/4/2015 20:56,0,407.62,0
328,3/20/2015 22:03,0,407.62,0
329,5/9/2015 1:11,0,407.62,0
330,4/18/2015 10:28,0,407.62,0
331,42083.51458,0,407.62,0
332,4/19/2015 3:08,0,407.62,0
333,5/24/2015 7:36,0,407.62,0
334,4/12/2015 8:19,1,420.23,0
335,5/17/2015 11:13,0,407.62,0
336,5/22/2015 18:51,0,407.62,0
337,4/2/2015 12:33,1,420.23,0
338,4/20/2015 22:45,0,407.62,0
339,4/20/2015 12:41,1,420.23,0
340,4/2/2015 10:20,0,407.62,0
341,5/29/2015 12:21,0,407.62,0
342,3/15/2015 14:08,0,407.62,0
343,4/10/2015 17:13,0,407.62,0
344,4/24/2015 13:42,0,407.62,0
345,4/8/2015 18:14,1,420.23,0
346,3/21/2015 14:39,0,407.62,0
347,3/15/2015 8:16,1,420.23,0
348,3/22/2015 9:57,1,420.23,0
349,3/7/2015 16:57,1,420.23,0
350,4/7/2015 10:41,0,407.62,0
351,3/29/2015 11:09,0,407.62,0
352,4/24/2015 13:56,0,407.62,0
353,5/21/2015 10:27,1,420.23,0
354,4/20/2015 14:46,0,407.62,0
355,5/15/2015 2:17,0,407.62,0
356,5/26/2015 14:19,1,420.23,1
357,5/29/2015 8:19,0,407.62,0
358,3/12/2015 16:28,0,407.62,0
359,3/7/2015 11:09,0,407.62,0
360,5/6/2015 11:17,1,420.23,0
361,3/3/2015 11:03,0,407.62,0
362,42104.32153,1,420.23,0
363,4/25/2015 4:35,0,407.62,0
364,4/11/2015 14:10,1,420.23,0
365,5/15/2015 12:52,0,407.62,0
366,4/24/2015 9:31,0,407.62,0
367,4/3/2015 20:16,0,407.62,0
368,5/29/2015 0:50,0,407.62,0
369,3/7/2015 13:08,0,407.62,0
370,3/28/2015 22:10,0,407.62,0
371,3/26/2015 8:45,0,407.62,0
372,3/21/2015 9:36,0,407.62,0
373,5/16/2015 10:48,0,407.62,0
374,3/5/2015 8:18,1,420.23,0
375,4/12/2015 10:14,0,407.62,0
376,5/9/2015 6:52,0,407.62,0
377,4/25/2015 12:51,0,407.62,0
378,3/21/2015 10:42,1,420.23,0
379,4/4/2015 9:37,0,407.62,0
380,5/16/2015 10:44,0,407.62,0
381,3/7/2015 9:38,0,407.62,0
382,5/29/2015 15:48,0,407.62,0
383,4/5/2015 10:16,1,420.23,0
384,42073.52222,0,407.62,0
385,5/31/2015 9:26,0,407.62,0
386,3/28/2015 10:05,1,420.23,0
387,4/15/2015 8:50,0,407.62,0
388,4/13/2015 11:48,0,407.62,0
389,4/11/2015 11:23,1,420.23,0
390,4/25/2015 18:50,0,407.62,0
391,3/16/2015 13:10,1,420.23,0
392,5/9/2015 1:43,0,407.62,0
393,3/14/2015 12:30,1,420.23,0
394,3/24/2015 12:28,1,420.23,0
395,4/18/2015 23:47,0,407.62,0
396,4/2/2015 22:46,1,420.23,0
397,5/22/2015 15:17,1,420.23,0
398,4/6/2015 15:52,0,407.62,0
399,3/19/2015 11:49,0,407.62,0
400,5/8/2015 11:50,0,407.62,0
401,5/20/2015 19:45,1,420.23,0
402,4/28/2015 11:43,0,407.62,0
403,4/24/2015 10:45,0,407.62,0
404,3/6/2015 10:52,1,420.23,1
405,5/7/2015 10:09,0,407.62,0
406,5/9/2015 15:12,0,407.62,0
407,3/7/2015 16:48,0,407.62,0
408,3/7/2015 16:52,0,407.62,0
409,3/28/2015 2:59,0,407.62,0
410,4/28/2015 15:46,1,420.23,0
411,4/11/2015 11:03,1,420.23,0
412,5/7/2015 20:30,1,420.23,0
413,4/26/2015 23:46,1,420.23,0
414,5/1/2015 15:01,1,420.23,0
415,4/19/2015 10:19,0,407.62,0
416,5/15/2015 11:53,0,407.62,0
417,3/21/2015 12:56,0,407.62,0
418,3/27/2015 18:53,0,407.62,0
419,3/27/2015 12:49,0,407.62,0
420,4/24/2015 14:07,1,420.23,0
421,4/19/2015 9:10,0,407.62,1
422,5/9/2015 8:22,1,420.23,0
423,42111.50764,0,407.62,0
424,5/8/2015 9:41,0,407.62,0
425,4/3/2015 22:42,0,407.62,0
426,4/26/2015 8:54,0,407.62,0
427,5/24/2015 18:54,1,420.23,0
428,4/3/2015 9:54,0,407.62,0
429,4/25/2015 12:20,1,420.23,0
430,5/15/2015 0:25,0,407.62,0
431,42146.20833,0,407.62,0
432,4/24/2015 19:21,0,407.62,0
433,4/5/2015 9:33,1,420.23,0
434,4/25/2015 16:38,0,407.62,0
435,5/28/2015 12:44,0,407.62,0
436,3/29/2015 14:53,1,420.23,0
437,4/3/2015 21:32,1,420.23,0
438,4/5/2015 17:56,0,407.62,0
439,5/30/2015 16:36,0,407.62,0
440,3/15/2015 12:21,0,407.62,0
441,5/28/2015 0:37,1,420.23,0
442,4/10/2015 10:05,0,407.62,0
443,5/3/2015 11:05,0,407.62,0
444,3/22/2015 10:16,0,407.62,0
445,3/27/2015 22:33,1,420.23,0
446,5/16/2015 16:29,0,407.62,0
447,5/15/2015 9:46,0,407.62,0
448,3/14/2015 8:28,0,407.62,0
449,4/27/2015 13:04,0,407.62,0
450,5/29/2015 11:44,0,407.62,0
451,4/20/2015 17:58,0,407.62,0
452,5/19/2015 15:58,0,407.62,0
453,5/1/2015 11:25,1,420.23,0
454,5/9/2015 18:56,0,407.62,0
455,5/3/2015 12:01,1,420.23,0
456,5/10/2015 12:39,1,420.23,0
457,5/17/2015 18:17,0,407.62,0
458,5/22/2015 18:05,0,407.62,1
459,4/28/2015 7:34,0,407.62,0
460,5/14/2015 17:24,0,407.62,0
461,3/12/2015 10:50,1,420.23,0
462,4/9/2015 11:33,0,407.62,0
463,3/13/2015 16:05,0,407.62,0
464,4/7/2015 17:44,1,420.23,0
465,4/10/2015 12:57,0,407.62,0
466,4/17/2015 12:47,0,407.62,0
467,3/29/2015 2:53,0,407.62,0
468,5/8/2015 12:15,1,420.23,0
469,3/12/2015 6:15,0,407.62,0
470,4/22/2015 11:41,1,420.23,0
471,42155.66735,0,407.62,0
472,3/21/2015 16:11,0,407.62,0
473,3/20/2015 12:49,1,420.23,0
474,4/15/2015 16:15,0,407.62,0
475,42096.33345,0,407.62,0
476,4/17/2015 9:38,0,407.62,0
477,4/20/2015 12:23,0,407.62,0
478,5/22/2015 10:10,1,420.23,0
479,4/23/2015 9:10,1,420.23,0
480,3/17/2015 0:27,0,407.62,0
481,4/22/2015 18:32,0,407.62,0
482,5/4/2015 9:22,1,420.23,1
483,5/26/2015 16:33,1,420.23,0
484,3/6/2015 18:21,1,420.23,0
485,5/3/2015 11:31,1,420.23,0
486,4/30/2015 11:21,1,420.23,0
487,4/1/2015 12:33,0,407.62,0
488,5/16/2015 12:21,0,407.62,0
489,4/3/2015 17:16,1,420.23,0
490,5/23/2015 2:14,0,407.62,0
491,5/10/2015 16:22,1,420.23,0
492,3/14/2015 14:45,1,420.23,0
493,3/6/2015 12:30,0,407.62,0
494,5/1/2015 9:11,1,420.23,0
495,3/8/2015 1:02,0,407.62,0
496,5/23/2015 12:59,0,407.62,0
497,5/30/2015 15:06,0,407.62,0
498,4/19/2015 12:12,0,407.62,0
499,4/8/2015 9:24,0,407.62,0
500,3/10/2015 16:07,1,420.23,0
501,5/14/2015 2:02,0,407.62,0
502,5/17/2015 9:48,0,407.62,0
503,5/29/2015 10:01,0,407.62,0
504,5/13/2015 9:09,0,407.62,0
505,4/10/2015 8:51,0,407.62,0
506,3/18/2015 9:41,1,420.23,0
507,4/9/2015 11:33,0,407.62,0
508,3/8/2015 20:24,0,407.62,0
509,4/26/2015 14:31,1,420.23,0
510,4/2/2015 10:08,1,420.23,0
511,5/27/2015 7:49,1,420.23,0
512,5/10/2015 8:15,0,407.62,0
513,5/20/2015 12:51,1,420.23,0
514,4/3/2015 15:40,0,407.62,0
515,3/28/2015 16:50,0,407.62,0
516,42110.71042,0,407.62,0
517,4/17/2015 11:07,1,420.23,0
518,5/18/2015 12:54,0,407.62,0
519,3/20/2015 1:18,0,407.62,1
520,42132.45556,1,420.23,0
521,42139.84167,0,407.62,0
522,3/7/2015 14:43,0,407.62,0
523,4/3/2015 12:02,0,407.62,0
524,3/6/2015 11:03,1,420.23,0
525,3/16/2015 11:21,0,407.62,0
526,5/21/2015 16:10,0,407.62,0
527,5/7/2015 8:51,0,407.62,0
528,4/24/2015 11:43,0,407.62,0
529,4/20/2015 4:29,1,420.23,0
530,5/12/2015 14:45,0,407.62,0
531,3/27/2015 3:32,1,420.23,0
532,3/20/2015 11:22,0,407.62,0
533,5/11/2015 12:43,0,407.62,0
534,4/20/2015 7:49,0,407.62,0
535,3/13/2015 16:14,1,420.23,0
536,3/7/2015 0:13,1,420.23,0
537,4/16/2015 5:58,0,407.62,0
538,3/31/2015 8:18,1,420.23,0
539,3/21/2015 9:07,0,407.62,0
540,4/10/2015 6:43,1,420.23,0
541,5/7/2015 3:06,1,420.23,0
542,3/31/2015 12:43,0,407.62,0
543,5/21/2015 14:33,1,420.23,0
544,5/2/2015 21:29,1,420.23,0
545,5/8/2015 9:06,0,407.62,0
546,3/26/2015 12:34,1,420.23,0
547,5/30/2015 16:33,0,407.62,0
548,3/23/2015 2:35,0,407.62,0
549,4/10/2015 4:29,0,407.62,0
550,4/3/2015 11:50,0,407.62,0
551,5/23/2015 6:53,0,407.62,0
552,4/28/2015 10:26,0,407.62,0
553,4/28/2015 15:16,0,407.62,0
554,3/21/2015 12:41,0,407.62,0
555,5/17/2015 12:50,0,407.62,1
556,3/6/2015 10:57,0,407.62,0
557,4/17/2015 12:15,0,407.62,0
558,3/13/2015 14:34,1,420.23,0
559,4/24/2015 10:12,1,420.23,0
560,5/8/2015 20:15,0,407.62,0
561,4/26/2015 10:26,0,407.62,0
562,5/3/2015 3:34,0,407.62,0
563,4/14/2015 11:30,0,407.62,0
564,3/27/2015 15:28,1,420.23,0
565,5/10/2015 21:08,0,407.62,0
566,5/14/2015 3:21,1,420.23,0
567,5/28/2015 20:49,1,420.23,0
568,4/26/2015 11:28,0,407.62,0
569,4/9/2015 15:37,0,407.62,0
570,5/8/2015 9:41,0,407.62,0
571,5/17/2015 12:42,1,420.23,0
572,3/21/2015 15:45,1,420.23,0
573,3/30/2015 7:18,0,407.62,0
574,4/22/2015 16:32,1,420.23,0
575,3/30/2015 15:31,1,420.23,0
576,4/18/2015 13:47,1,420.23,0
577,4/5/2015 19:16,0,407.62,0
578,3/7/2015 14:24,0,407.62,0
579,3/28/2015 14:22,1,420.23,0
580,5/29/2015 11:56,0,407.62,0
581,3/22/2015 16:40,1,420.23,0
582,4/11/2015 0:08,1,420.23,0
583,5/22/2015 12:32,0,407.62,0
584,5/15/2015 13:39,1,420.23,0
585,5/23/2015 10:47,0,407.62,0
586,4/18/2015 22:43,0,407.62,0
587,3/19/2015 10:21,0,407.62,0
588,5/23/2015 13:33,1,420.23,0
589,5/9/2015 1:17,1,420.23,0
590,5/15/2015 11:01,1,420.23,0
591,4/10/2015 11:17,1,420.23,0
592,3/14/2015 19:27,1,420.23,0
593,4/17/2015 12:59,0,407.62,0
594,4/4/2015 20:30,0,407.62,0
595,3/27/2015 17:46,1,420.23,0
596,5/23/2015 17:55,1,420.23,0
597,3/21/2015 18:52,1,420.23,0
598,4/25/2015 4:28,0,407.62,0
599,3/6/2015 11:53,0,407.62,0
600,5/22/2015 17:24,1,420.23,0
601,5/22/2015 6:54,0,407.62,0
602,5/24/2015 15:15,1,420.23,0
603,3/21/2015 8:51,0,407.62,0
604,3/28/2015 7:43,0,407.62,0
605,3/21/2015 19:11,0,407.62,0
606,3/7/2015 11:19,0,407.62,0
607,3/27/2015 11:31,0,407.62,0
608,3/27/2015 9:33,0,407.62,0
609,4/12/2015 14:07,1,420.23,0
610,4/13/2015 10:35,0,407.62,0
611,5/29/2015 7:49,1,420.23,0
612,4/28/2015 12:47,0,407.62,0
613,5/17/2015 11:02,1,420.23,0
614,3/14/2015 10:01,0,407.62,0
615,5/30/2015 23:32,0,407.62,0
616,42125.45139,0,407.62,0
617,5/1/2015 10:45,0,407.62,0
618,5/1/2015 9:43,0,407.62,0
619,5/1/2015 12:13,0,407.62,0
620,3/5/2015 11:55,1,420.23,0
621,3/20/2015 6:11,1,420.23,0
622,4/17/2015 14:41,0,407.62,0
623,5/8/2015 10:37,1,420.23,0
624,5/23/2015 6:54,0,407.62,0
625,4/24/2015 10:35,0,407.62,0
626,5/1/2015 10:20,0,407.62,0
627,5/8/2015 11:39,0,407.62,0
628,5/29/2015 20:06,1,420.23,0
629,3/23/2015 4:50,0,407.62,0
630,5/22/2015 15:19,0,407.62,0
631,3/21/2015 2:20,1,420.23,0
632,4/9/2015 4:52,0,407.62,0
633,4/18/2015 14:27,0,407.62,0
634,3/17/2015 10:08,1,420.23,0
635,4/18/2015 14:43,0,407.62,0
636,5/1/2015 9:18,1,420.23,0
637,5/17/2015 13:41,1,420.23,0
638,3/9/2015 9:23,0,407.62,0
639,4/24/2015 8:35,0,407.62,0
640,42117.54235,0,407.62,1
641,3/13/2015 21:28,0,407.62,0
642,5/3/2015 18:22,1,420.23,0
643,5/21/2015 12:03,0,407.62,0
644,3/20/2015 10:26,0,407.62,0
645,4/24/2015 9:06,1,420.23,0
646,4/1/2015 14:38,0,407.62,0
647,3/7/2015 16:15,0,407.62,0
648,3/22/2015 9:43,1,420.23,0
649,5/28/2015 11:04,1,420.23,0
650,5/10/2015 16:19,0,407.62,0
651,5/20/2015 8:06,0,407.62,0
652,4/23/2015 8:07,0,407.62,0
653,5/22/2015 15:29,1,420.23,0
654,4/3/2015 12:17,0,407.62,0
655,3/8/2015 12:08,1,420.23,0
656,4/10/2015 18:59,0,407.62,0
657,3/13/2015 12:38,0,407.62,0
658,4/21/2015 4:07,0,407.62,0
659,4/29/2015 10:21,1,420.23,0
660,42131.79179,1,420.23,0
661,3/31/2015 1:18,0,407.62,0
662,4/12/2015 9:32,0,407.62,0
663,3/7/2015 4:17,1,420.23,0
664,5/7/2015 0:58,0,407.62,0
665,3/25/2015 13:18,0,407.62,0
666,4/18/2015 12:47,1,420.23,0
667,3/7/2015 16:41,1,420.23,0
668,5/3/2015 20:54,0,407.62,0
669,5/21/2015 10:03,1,420.23,0
